now_time is 2018-11-07 22-44-04, The Seconds_Behind_Master is 5
now_time is 2018-11-07 22-45-59, The Seconds_Behind_Master is 5
now_time is 2018-11-07 22-54-50, The Seconds_Behind_Master is 5
now_time is 2018-11-07 22-55-55, The Seconds_Behind_Master is 5
now_time is 2018-11-07 22-57-40, The Seconds_Behind_Master is 5
now_time is 2018-11-07 22-58-20, The Seconds_Behind_Master is 5
now_time is 2018-11-07 23-00-15, The Seconds_Behind_Master is 5
now_time is 2018-11-07 23-07-51, The Seconds_Behind_Master is 1
now_time is 2018-11-07 23-12-01, The Seconds_Behind_Master is 5
now_time is 2018-11-07 23-20-27, The Seconds_Behind_Master is 1
now_time is 2018-11-07 23-24-02, The Seconds_Behind_Master is 5
now_time is 2018-11-07 23-38-43, The Seconds_Behind_Master is 5
now_time is 2018-11-07 23-38-53, The Seconds_Behind_Master is 5
now_time is 2018-11-07 23-39-08, The Seconds_Behind_Master is 1
now_time is 2018-11-07 23-40-53, The Seconds_Behind_Master is 5
now_time is 2018-11-07 23-42-08, The Seconds_Behind_Master is 5
now_time is 2018-11-07 23-46-04, The Seconds_Behind_Master is 1
now_time is 2018-11-07 23-46-49, The Seconds_Behind_Master is 1
now_time is 2018-11-07 23-53-34, The Seconds_Behind_Master is 5
now_time is 2018-11-07 23-55-24, The Seconds_Behind_Master is 5
now_time is 2018-11-07 23-55-29, The Seconds_Behind_Master is 5
now_time is 2018-11-07 23-56-09, The Seconds_Behind_Master is 5
now_time is 2018-11-07 23-59-44, The Seconds_Behind_Master is 5
now_time is 2018-11-08 00-03-45, The Seconds_Behind_Master is 1
now_time is 2018-11-08 00-06-35, The Seconds_Behind_Master is 5
now_time is 2018-11-08 00-07-00, The Seconds_Behind_Master is 5
now_time is 2018-11-08 00-14-56, The Seconds_Behind_Master is 6
now_time is 2018-11-08 00-16-41, The Seconds_Behind_Master is 1
now_time is 2018-11-08 00-21-46, The Seconds_Behind_Master is 5
now_time is 2018-11-08 00-26-06, The Seconds_Behind_Master is 5
now_time is 2018-11-08 00-30-07, The Seconds_Behind_Master is 6
now_time is 2018-11-08 00-32-27, The Seconds_Behind_Master is 5
now_time is 2018-11-08 00-38-27, The Seconds_Behind_Master is 5
now_time is 2018-11-08 00-43-53, The Seconds_Behind_Master is 6
now_time is 2018-11-08 00-45-18, The Seconds_Behind_Master is 5
now_time is 2018-11-08 00-46-08, The Seconds_Behind_Master is 6
now_time is 2018-11-08 00-47-03, The Seconds_Behind_Master is 5
now_time is 2018-11-08 00-53-28, The Seconds_Behind_Master is 5
now_time is 2018-11-08 01-03-44, The Seconds_Behind_Master is 1
now_time is 2018-11-08 01-05-04, The Seconds_Behind_Master is 1
now_time is 2018-11-08 01-09-00, The Seconds_Behind_Master is 1
now_time is 2018-11-08 01-12-05, The Seconds_Behind_Master is 5
now_time is 2018-11-08 01-22-26, The Seconds_Behind_Master is 1
now_time is 2018-11-08 01-25-16, The Seconds_Behind_Master is 6
now_time is 2018-11-08 01-46-57, The Seconds_Behind_Master is 5
now_time is 2018-11-08 01-51-03, The Seconds_Behind_Master is 6
now_time is 2018-11-08 01-52-33, The Seconds_Behind_Master is 6
now_time is 2018-11-08 01-55-23, The Seconds_Behind_Master is 5
now_time is 2018-11-08 02-02-08, The Seconds_Behind_Master is 1
now_time is 2018-11-08 02-06-24, The Seconds_Behind_Master is 6
now_time is 2018-11-08 02-20-40, The Seconds_Behind_Master is 1
now_time is 2018-11-08 02-50-12, The Seconds_Behind_Master is 1
now_time is 2018-11-08 02-50-17, The Seconds_Behind_Master is 1
now_time is 2018-11-08 03-00-08, The Seconds_Behind_Master is 4
now_time is 2018-11-08 03-32-10, The Seconds_Behind_Master is 1
now_time is 2018-11-08 03-32-45, The Seconds_Behind_Master is 5
now_time is 2018-11-08 03-54-27, The Seconds_Behind_Master is 6
now_time is 2018-11-08 04-53-06, The Seconds_Behind_Master is 5
now_time is 2018-11-08 04-55-11, The Seconds_Behind_Master is 5
now_time is 2018-11-08 05-03-47, The Seconds_Behind_Master is 5
now_time is 2018-11-08 05-19-23, The Seconds_Behind_Master is 1
now_time is 2018-11-08 05-54-31, The Seconds_Behind_Master is 1
now_time is 2018-11-08 06-01-06, The Seconds_Behind_Master is 6
now_time is 2018-11-08 06-06-31, The Seconds_Behind_Master is 5
now_time is 2018-11-08 06-09-17, The Seconds_Behind_Master is 6
now_time is 2018-11-08 06-22-03, The Seconds_Behind_Master is 1
now_time is 2018-11-08 06-38-04, The Seconds_Behind_Master is 1
now_time is 2018-11-08 06-43-34, The Seconds_Behind_Master is 1
now_time is 2018-11-08 06-50-00, The Seconds_Behind_Master is 6
now_time is 2018-11-08 07-09-11, The Seconds_Behind_Master is 5
now_time is 2018-11-08 07-09-26, The Seconds_Behind_Master is 5
now_time is 2018-11-08 07-14-06, The Seconds_Behind_Master is 5
now_time is 2018-11-08 07-18-42, The Seconds_Behind_Master is 1
now_time is 2018-11-08 07-20-02, The Seconds_Behind_Master is 1
now_time is 2018-11-08 07-20-12, The Seconds_Behind_Master is 6
now_time is 2018-11-08 07-32-03, The Seconds_Behind_Master is 1
now_time is 2018-11-08 07-33-13, The Seconds_Behind_Master is 1
now_time is 2018-11-08 07-34-13, The Seconds_Behind_Master is 1
now_time is 2018-11-08 07-35-48, The Seconds_Behind_Master is 5
now_time is 2018-11-08 07-47-34, The Seconds_Behind_Master is 6
now_time is 2018-11-08 07-55-04, The Seconds_Behind_Master is 1
now_time is 2018-11-08 08-02-40, The Seconds_Behind_Master is 1
now_time is 2018-11-08 08-08-30, The Seconds_Behind_Master is 5
now_time is 2018-11-08 08-15-21, The Seconds_Behind_Master is 1
now_time is 2018-11-08 08-16-11, The Seconds_Behind_Master is 6
now_time is 2018-11-08 08-20-36, The Seconds_Behind_Master is 5
now_time is 2018-11-08 08-28-07, The Seconds_Behind_Master is 6
now_time is 2018-11-08 08-28-52, The Seconds_Behind_Master is 6
now_time is 2018-11-08 08-43-28, The Seconds_Behind_Master is 6
now_time is 2018-11-08 08-52-18, The Seconds_Behind_Master is 5
now_time is 2018-11-08 08-54-29, The Seconds_Behind_Master is 6
now_time is 2018-11-08 08-54-49, The Seconds_Behind_Master is 6
now_time is 2018-11-08 08-54-59, The Seconds_Behind_Master is 1
now_time is 2018-11-08 08-56-19, The Seconds_Behind_Master is 6
now_time is 2018-11-08 08-57-54, The Seconds_Behind_Master is 1
now_time is 2018-11-08 08-58-14, The Seconds_Behind_Master is 5
now_time is 2018-11-08 09-07-40, The Seconds_Behind_Master is 1
now_time is 2018-11-08 09-08-10, The Seconds_Behind_Master is 1
now_time is 2018-11-08 09-09-35, The Seconds_Behind_Master is 6
now_time is 2018-11-08 09-09-55, The Seconds_Behind_Master is 6
now_time is 2018-11-08 09-13-05, The Seconds_Behind_Master is 6
now_time is 2018-11-08 09-13-35, The Seconds_Behind_Master is 1
now_time is 2018-11-08 09-15-30, The Seconds_Behind_Master is 5
now_time is 2018-11-08 09-17-55, The Seconds_Behind_Master is 5
now_time is 2018-11-08 09-18-00, The Seconds_Behind_Master is 5
now_time is 2018-11-08 09-18-55, The Seconds_Behind_Master is 5
now_time is 2018-11-08 09-20-40, The Seconds_Behind_Master is 5
now_time is 2018-11-08 09-20-56, The Seconds_Behind_Master is 6
now_time is 2018-11-08 09-22-56, The Seconds_Behind_Master is 6
now_time is 2018-11-08 09-24-06, The Seconds_Behind_Master is 1
now_time is 2018-11-08 09-24-21, The Seconds_Behind_Master is 7
now_time is 2018-11-08 09-26-41, The Seconds_Behind_Master is 5
now_time is 2018-11-08 09-31-01, The Seconds_Behind_Master is 6
now_time is 2018-11-08 09-33-56, The Seconds_Behind_Master is 5
now_time is 2018-11-08 09-35-42, The Seconds_Behind_Master is 1
now_time is 2018-11-08 09-43-02, The Seconds_Behind_Master is 5
now_time is 2018-11-08 09-53-53, The Seconds_Behind_Master is 5
now_time is 2018-11-08 09-54-13, The Seconds_Behind_Master is 5
now_time is 2018-11-08 09-55-13, The Seconds_Behind_Master is 5
now_time is 2018-11-08 09-57-03, The Seconds_Behind_Master is 6
now_time is 2018-11-08 09-57-18, The Seconds_Behind_Master is 5
now_time is 2018-11-08 10-00-33, The Seconds_Behind_Master is 5
now_time is 2018-11-08 10-01-03, The Seconds_Behind_Master is 5
now_time is 2018-11-08 10-03-49, The Seconds_Behind_Master is 1
now_time is 2018-11-08 10-04-24, The Seconds_Behind_Master is 6
now_time is 2018-11-08 10-04-34, The Seconds_Behind_Master is 6
now_time is 2018-11-08 10-04-59, The Seconds_Behind_Master is 1
now_time is 2018-11-08 10-05-04, The Seconds_Behind_Master is 6
now_time is 2018-11-08 10-05-14, The Seconds_Behind_Master is 1
now_time is 2018-11-08 10-05-29, The Seconds_Behind_Master is 1
now_time is 2018-11-08 10-14-34, The Seconds_Behind_Master is 5
now_time is 2018-11-08 10-15-40, The Seconds_Behind_Master is 1
now_time is 2018-11-08 10-15-45, The Seconds_Behind_Master is 6
now_time is 2018-11-08 10-15-50, The Seconds_Behind_Master is 6
now_time is 2018-11-08 10-23-25, The Seconds_Behind_Master is 5
now_time is 2018-11-08 10-24-00, The Seconds_Behind_Master is 5
now_time is 2018-11-08 10-24-15, The Seconds_Behind_Master is 5
now_time is 2018-11-08 10-24-55, The Seconds_Behind_Master is 5
now_time is 2018-11-08 10-28-21, The Seconds_Behind_Master is 6
now_time is 2018-11-08 10-28-26, The Seconds_Behind_Master is 6
now_time is 2018-11-08 10-28-36, The Seconds_Behind_Master is 6
now_time is 2018-11-08 10-30-11, The Seconds_Behind_Master is 5
now_time is 2018-11-08 10-32-41, The Seconds_Behind_Master is 5
now_time is 2018-11-08 10-33-16, The Seconds_Behind_Master is 1
now_time is 2018-11-08 10-33-26, The Seconds_Behind_Master is 5
now_time is 2018-11-08 10-34-46, The Seconds_Behind_Master is 1
now_time is 2018-11-08 10-36-01, The Seconds_Behind_Master is 5
now_time is 2018-11-08 10-41-02, The Seconds_Behind_Master is 6
now_time is 2018-11-08 10-42-17, The Seconds_Behind_Master is 5
now_time is 2018-11-08 10-42-22, The Seconds_Behind_Master is 5
now_time is 2018-11-08 10-43-02, The Seconds_Behind_Master is 5
now_time is 2018-11-08 10-43-07, The Seconds_Behind_Master is 1
now_time is 2018-11-08 10-45-22, The Seconds_Behind_Master is 1
now_time is 2018-11-08 10-46-17, The Seconds_Behind_Master is 5
now_time is 2018-11-08 10-47-37, The Seconds_Behind_Master is 5
now_time is 2018-11-08 10-50-17, The Seconds_Behind_Master is 5
now_time is 2018-11-08 10-50-42, The Seconds_Behind_Master is 5
now_time is 2018-11-08 10-53-23, The Seconds_Behind_Master is 6
now_time is 2018-11-08 10-56-03, The Seconds_Behind_Master is 1
now_time is 2018-11-08 11-01-03, The Seconds_Behind_Master is 1
now_time is 2018-11-08 11-02-43, The Seconds_Behind_Master is 5
now_time is 2018-11-08 11-03-08, The Seconds_Behind_Master is 5
now_time is 2018-11-08 11-10-04, The Seconds_Behind_Master is 6
now_time is 2018-11-08 11-12-04, The Seconds_Behind_Master is 6
now_time is 2018-11-08 11-13-29, The Seconds_Behind_Master is 1
now_time is 2018-11-08 11-17-39, The Seconds_Behind_Master is 5
now_time is 2018-11-08 11-23-10, The Seconds_Behind_Master is 1
now_time is 2018-11-08 11-25-10, The Seconds_Behind_Master is 1
now_time is 2018-11-08 11-27-15, The Seconds_Behind_Master is 5
now_time is 2018-11-08 11-27-55, The Seconds_Behind_Master is 1
now_time is 2018-11-08 11-29-55, The Seconds_Behind_Master is 5
now_time is 2018-11-08 11-31-15, The Seconds_Behind_Master is 5
now_time is 2018-11-08 11-32-30, The Seconds_Behind_Master is 5
now_time is 2018-11-08 11-33-35, The Seconds_Behind_Master is 5
now_time is 2018-11-08 11-35-06, The Seconds_Behind_Master is 1
now_time is 2018-11-08 11-36-36, The Seconds_Behind_Master is 1
now_time is 2018-11-08 11-37-31, The Seconds_Behind_Master is 6
now_time is 2018-11-08 11-38-56, The Seconds_Behind_Master is 5
now_time is 2018-11-08 11-44-21, The Seconds_Behind_Master is 5
now_time is 2018-11-08 11-45-21, The Seconds_Behind_Master is 5
now_time is 2018-11-08 11-46-01, The Seconds_Behind_Master is 5
now_time is 2018-11-08 11-50-22, The Seconds_Behind_Master is 1
now_time is 2018-11-08 11-51-12, The Seconds_Behind_Master is 1
now_time is 2018-11-08 11-51-17, The Seconds_Behind_Master is 6
now_time is 2018-11-08 11-53-12, The Seconds_Behind_Master is 5
now_time is 2018-11-08 11-58-07, The Seconds_Behind_Master is 5
now_time is 2018-11-08 12-02-18, The Seconds_Behind_Master is 1
now_time is 2018-11-08 12-02-28, The Seconds_Behind_Master is 6
now_time is 2018-11-08 12-04-53, The Seconds_Behind_Master is 6
now_time is 2018-11-08 12-05-23, The Seconds_Behind_Master is 1
now_time is 2018-11-08 12-07-33, The Seconds_Behind_Master is 5
now_time is 2018-11-08 12-10-38, The Seconds_Behind_Master is 5
now_time is 2018-11-08 12-11-23, The Seconds_Behind_Master is 5
now_time is 2018-11-08 12-16-04, The Seconds_Behind_Master is 6
now_time is 2018-11-08 12-18-09, The Seconds_Behind_Master is 5
now_time is 2018-11-08 12-24-39, The Seconds_Behind_Master is 5
now_time is 2018-11-08 12-29-00, The Seconds_Behind_Master is 1
now_time is 2018-11-08 12-40-50, The Seconds_Behind_Master is 5
now_time is 2018-11-08 12-41-10, The Seconds_Behind_Master is 5
now_time is 2018-11-08 12-42-00, The Seconds_Behind_Master is 5
now_time is 2018-11-08 12-42-41, The Seconds_Behind_Master is 1
now_time is 2018-11-08 12-42-51, The Seconds_Behind_Master is 1
now_time is 2018-11-08 12-43-31, The Seconds_Behind_Master is 1
now_time is 2018-11-08 12-51-16, The Seconds_Behind_Master is 5
now_time is 2018-11-08 12-53-26, The Seconds_Behind_Master is 5
now_time is 2018-11-08 13-06-07, The Seconds_Behind_Master is 5
now_time is 2018-11-08 13-09-02, The Seconds_Behind_Master is 5
now_time is 2018-11-08 13-09-22, The Seconds_Behind_Master is 5
now_time is 2018-11-08 13-12-33, The Seconds_Behind_Master is 1
now_time is 2018-11-08 13-12-43, The Seconds_Behind_Master is 7
now_time is 2018-11-08 13-13-03, The Seconds_Behind_Master is 1
now_time is 2018-11-08 13-15-38, The Seconds_Behind_Master is 1
now_time is 2018-11-08 13-19-08, The Seconds_Behind_Master is 5
now_time is 2018-11-08 13-19-23, The Seconds_Behind_Master is 5
now_time is 2018-11-08 13-22-23, The Seconds_Behind_Master is 5
now_time is 2018-11-08 13-23-49, The Seconds_Behind_Master is 1
now_time is 2018-11-08 13-23-59, The Seconds_Behind_Master is 1
now_time is 2018-11-08 13-24-19, The Seconds_Behind_Master is 1
now_time is 2018-11-08 13-28-34, The Seconds_Behind_Master is 6
now_time is 2018-11-08 13-30-04, The Seconds_Behind_Master is 1
now_time is 2018-11-08 13-30-09, The Seconds_Behind_Master is 1
now_time is 2018-11-08 13-37-15, The Seconds_Behind_Master is 1
now_time is 2018-11-08 13-37-40, The Seconds_Behind_Master is 1
now_time is 2018-11-08 13-39-40, The Seconds_Behind_Master is 6
now_time is 2018-11-08 13-51-21, The Seconds_Behind_Master is 5
now_time is 2018-11-08 13-51-26, The Seconds_Behind_Master is 1
now_time is 2018-11-08 13-52-56, The Seconds_Behind_Master is 6
now_time is 2018-11-08 13-54-21, The Seconds_Behind_Master is 1
now_time is 2018-11-08 13-54-31, The Seconds_Behind_Master is 5
now_time is 2018-11-08 13-55-31, The Seconds_Behind_Master is 5
now_time is 2018-11-08 14-00-06, The Seconds_Behind_Master is 5
now_time is 2018-11-08 14-04-41, The Seconds_Behind_Master is 5
now_time is 2018-11-08 14-10-47, The Seconds_Behind_Master is 5
now_time is 2018-11-08 14-11-02, The Seconds_Behind_Master is 6
now_time is 2018-11-08 14-12-12, The Seconds_Behind_Master is 6
now_time is 2018-11-08 14-14-02, The Seconds_Behind_Master is 5
now_time is 2018-11-08 14-18-08, The Seconds_Behind_Master is 1
now_time is 2018-11-08 14-23-08, The Seconds_Behind_Master is 5
now_time is 2018-11-08 14-23-48, The Seconds_Behind_Master is 5
now_time is 2018-11-08 14-25-58, The Seconds_Behind_Master is 5
now_time is 2018-11-08 14-27-43, The Seconds_Behind_Master is 5
now_time is 2018-11-08 14-32-39, The Seconds_Behind_Master is 6
now_time is 2018-11-08 14-42-54, The Seconds_Behind_Master is 6
now_time is 2018-11-08 14-43-45, The Seconds_Behind_Master is 1
now_time is 2018-11-08 14-44-05, The Seconds_Behind_Master is 6
now_time is 2018-11-08 14-45-10, The Seconds_Behind_Master is 1
now_time is 2018-11-08 14-45-25, The Seconds_Behind_Master is 6
now_time is 2018-11-08 14-45-55, The Seconds_Behind_Master is 6
now_time is 2018-11-08 14-46-10, The Seconds_Behind_Master is 6
now_time is 2018-11-08 14-48-25, The Seconds_Behind_Master is 5
now_time is 2018-11-08 14-48-30, The Seconds_Behind_Master is 5
now_time is 2018-11-08 14-51-20, The Seconds_Behind_Master is 5
now_time is 2018-11-08 14-51-35, The Seconds_Behind_Master is 5
now_time is 2018-11-08 14-57-26, The Seconds_Behind_Master is 5
now_time is 2018-11-08 14-57-46, The Seconds_Behind_Master is 6
now_time is 2018-11-08 15-04-26, The Seconds_Behind_Master is 5
now_time is 2018-11-08 15-05-56, The Seconds_Behind_Master is 5
now_time is 2018-11-08 15-07-31, The Seconds_Behind_Master is 5
now_time is 2018-11-08 15-09-16, The Seconds_Behind_Master is 5
now_time is 2018-11-08 15-10-26, The Seconds_Behind_Master is 5
now_time is 2018-11-08 15-10-57, The Seconds_Behind_Master is 1
now_time is 2018-11-08 15-17-22, The Seconds_Behind_Master is 5
now_time is 2018-11-08 15-20-17, The Seconds_Behind_Master is 5
now_time is 2018-11-08 15-20-57, The Seconds_Behind_Master is 5
now_time is 2018-11-08 15-25-38, The Seconds_Behind_Master is 1
now_time is 2018-11-08 15-26-53, The Seconds_Behind_Master is 1
now_time is 2018-11-08 15-27-53, The Seconds_Behind_Master is 1
now_time is 2018-11-08 15-28-33, The Seconds_Behind_Master is 6
now_time is 2018-11-08 15-28-58, The Seconds_Behind_Master is 5
now_time is 2018-11-08 15-29-48, The Seconds_Behind_Master is 6
now_time is 2018-11-08 15-30-38, The Seconds_Behind_Master is 5
now_time is 2018-11-08 15-32-23, The Seconds_Behind_Master is 5
now_time is 2018-11-08 15-33-58, The Seconds_Behind_Master is 5
now_time is 2018-11-08 15-38-03, The Seconds_Behind_Master is 5
now_time is 2018-11-08 15-39-29, The Seconds_Behind_Master is 1
now_time is 2018-11-08 15-40-19, The Seconds_Behind_Master is 1
now_time is 2018-11-08 15-41-09, The Seconds_Behind_Master is 1
now_time is 2018-11-08 15-42-49, The Seconds_Behind_Master is 5
now_time is 2018-11-08 15-43-29, The Seconds_Behind_Master is 5
now_time is 2018-11-08 15-48-29, The Seconds_Behind_Master is 5
now_time is 2018-11-08 15-51-04, The Seconds_Behind_Master is 5
now_time is 2018-11-08 15-52-15, The Seconds_Behind_Master is 6
now_time is 2018-11-08 15-54-00, The Seconds_Behind_Master is 6
now_time is 2018-11-08 15-55-00, The Seconds_Behind_Master is 1
now_time is 2018-11-08 15-55-10, The Seconds_Behind_Master is 1
now_time is 2018-11-08 15-57-50, The Seconds_Behind_Master is 5
now_time is 2018-11-08 16-00-50, The Seconds_Behind_Master is 5
now_time is 2018-11-08 16-01-40, The Seconds_Behind_Master is 5
now_time is 2018-11-08 16-02-05, The Seconds_Behind_Master is 5
now_time is 2018-11-08 16-05-10, The Seconds_Behind_Master is 5
now_time is 2018-11-08 16-05-20, The Seconds_Behind_Master is 5
now_time is 2018-11-08 16-07-21, The Seconds_Behind_Master is 1
now_time is 2018-11-08 16-08-26, The Seconds_Behind_Master is 1
now_time is 2018-11-08 16-09-31, The Seconds_Behind_Master is 5
now_time is 2018-11-08 16-10-16, The Seconds_Behind_Master is 5
now_time is 2018-11-08 16-11-01, The Seconds_Behind_Master is 5
now_time is 2018-11-08 16-11-46, The Seconds_Behind_Master is 5
now_time is 2018-11-08 16-15-11, The Seconds_Behind_Master is 5
now_time is 2018-11-08 16-17-46, The Seconds_Behind_Master is 5
now_time is 2018-11-08 16-18-06, The Seconds_Behind_Master is 5
now_time is 2018-11-08 16-18-51, The Seconds_Behind_Master is 5
now_time is 2018-11-08 16-20-27, The Seconds_Behind_Master is 6
now_time is 2018-11-08 16-20-32, The Seconds_Behind_Master is 6
now_time is 2018-11-08 16-23-12, The Seconds_Behind_Master is 6
now_time is 2018-11-08 16-23-42, The Seconds_Behind_Master is 1
now_time is 2018-11-08 16-24-07, The Seconds_Behind_Master is 5
now_time is 2018-11-08 16-24-42, The Seconds_Behind_Master is 1
now_time is 2018-11-08 16-25-52, The Seconds_Behind_Master is 1
now_time is 2018-11-08 16-26-02, The Seconds_Behind_Master is 5
now_time is 2018-11-08 16-27-47, The Seconds_Behind_Master is 1
now_time is 2018-11-08 16-28-17, The Seconds_Behind_Master is 5
now_time is 2018-11-08 16-28-22, The Seconds_Behind_Master is 5
now_time is 2018-11-08 16-31-07, The Seconds_Behind_Master is 5
now_time is 2018-11-08 16-33-27, The Seconds_Behind_Master is 5
now_time is 2018-11-08 16-33-33, The Seconds_Behind_Master is 1
now_time is 2018-11-08 16-33-38, The Seconds_Behind_Master is 1
now_time is 2018-11-08 16-34-18, The Seconds_Behind_Master is 1
now_time is 2018-11-08 16-34-58, The Seconds_Behind_Master is 1
now_time is 2018-11-08 16-35-03, The Seconds_Behind_Master is 1
now_time is 2018-11-08 16-35-13, The Seconds_Behind_Master is 1
now_time is 2018-11-08 16-35-53, The Seconds_Behind_Master is 1
now_time is 2018-11-08 16-36-18, The Seconds_Behind_Master is 1
now_time is 2018-11-08 16-36-23, The Seconds_Behind_Master is 1
now_time is 2018-11-08 16-36-48, The Seconds_Behind_Master is 6
now_time is 2018-11-08 16-37-08, The Seconds_Behind_Master is 6
now_time is 2018-11-08 16-38-13, The Seconds_Behind_Master is 5
now_time is 2018-11-08 16-39-28, The Seconds_Behind_Master is 2
now_time is 2018-11-08 16-40-23, The Seconds_Behind_Master is 5
now_time is 2018-11-08 16-41-13, The Seconds_Behind_Master is 2
now_time is 2018-11-08 16-45-33, The Seconds_Behind_Master is 1
now_time is 2018-11-08 16-46-39, The Seconds_Behind_Master is 5
now_time is 2018-11-08 16-46-54, The Seconds_Behind_Master is 6
now_time is 2018-11-08 16-47-14, The Seconds_Behind_Master is 2
now_time is 2018-11-08 16-47-19, The Seconds_Behind_Master is 6
now_time is 2018-11-08 16-47-24, The Seconds_Behind_Master is 1
now_time is 2018-11-08 16-48-09, The Seconds_Behind_Master is 2
now_time is 2018-11-08 16-48-44, The Seconds_Behind_Master is 1
now_time is 2018-11-08 16-49-04, The Seconds_Behind_Master is 1
now_time is 2018-11-08 16-49-54, The Seconds_Behind_Master is 1
now_time is 2018-11-08 16-50-14, The Seconds_Behind_Master is 5
now_time is 2018-11-08 16-51-29, The Seconds_Behind_Master is 1
now_time is 2018-11-08 16-51-59, The Seconds_Behind_Master is 5
now_time is 2018-11-08 16-52-54, The Seconds_Behind_Master is 1
now_time is 2018-11-08 16-53-19, The Seconds_Behind_Master is 2
now_time is 2018-11-08 16-53-39, The Seconds_Behind_Master is 5
now_time is 2018-11-08 16-54-09, The Seconds_Behind_Master is 1
now_time is 2018-11-08 16-54-14, The Seconds_Behind_Master is 2
now_time is 2018-11-08 16-55-09, The Seconds_Behind_Master is 1
now_time is 2018-11-08 16-55-34, The Seconds_Behind_Master is 5
now_time is 2018-11-08 16-55-49, The Seconds_Behind_Master is 1
now_time is 2018-11-08 16-56-04, The Seconds_Behind_Master is 5
now_time is 2018-11-08 16-56-39, The Seconds_Behind_Master is 7
now_time is 2018-11-08 16-57-04, The Seconds_Behind_Master is 1
now_time is 2018-11-08 17-00-04, The Seconds_Behind_Master is 1
now_time is 2018-11-08 17-00-20, The Seconds_Behind_Master is 1
now_time is 2018-11-08 17-00-35, The Seconds_Behind_Master is 1
now_time is 2018-11-08 17-00-50, The Seconds_Behind_Master is 6
now_time is 2018-11-08 17-00-55, The Seconds_Behind_Master is 1
now_time is 2018-11-08 17-01-30, The Seconds_Behind_Master is 6
now_time is 2018-11-08 17-01-35, The Seconds_Behind_Master is 6
now_time is 2018-11-08 17-01-40, The Seconds_Behind_Master is 3
now_time is 2018-11-08 17-02-30, The Seconds_Behind_Master is 1
now_time is 2018-11-08 17-02-35, The Seconds_Behind_Master is 6
now_time is 2018-11-08 17-02-40, The Seconds_Behind_Master is 6
now_time is 2018-11-08 17-03-25, The Seconds_Behind_Master is 8
now_time is 2018-11-08 17-04-00, The Seconds_Behind_Master is 5
now_time is 2018-11-08 17-04-10, The Seconds_Behind_Master is 1
now_time is 2018-11-08 17-07-40, The Seconds_Behind_Master is 6
now_time is 2018-11-08 17-09-05, The Seconds_Behind_Master is 5
now_time is 2018-11-08 17-09-35, The Seconds_Behind_Master is 5
now_time is 2018-11-08 17-09-50, The Seconds_Behind_Master is 5
now_time is 2018-11-08 17-10-10, The Seconds_Behind_Master is 2
now_time is 2018-11-08 17-10-45, The Seconds_Behind_Master is 5
now_time is 2018-11-08 17-10-55, The Seconds_Behind_Master is 5
now_time is 2018-11-08 17-11-05, The Seconds_Behind_Master is 5
now_time is 2018-11-08 17-11-40, The Seconds_Behind_Master is 6
now_time is 2018-11-08 17-11-45, The Seconds_Behind_Master is 5
now_time is 2018-11-08 17-13-31, The Seconds_Behind_Master is 2
now_time is 2018-11-08 17-13-36, The Seconds_Behind_Master is 1
now_time is 2018-11-08 17-14-16, The Seconds_Behind_Master is 1
now_time is 2018-11-08 17-14-21, The Seconds_Behind_Master is 4
now_time is 2018-11-08 17-15-06, The Seconds_Behind_Master is 1
now_time is 2018-11-08 17-15-11, The Seconds_Behind_Master is 1
now_time is 2018-11-08 17-15-16, The Seconds_Behind_Master is 1
now_time is 2018-11-08 17-16-36, The Seconds_Behind_Master is 6
now_time is 2018-11-08 17-17-46, The Seconds_Behind_Master is 1
now_time is 2018-11-08 17-18-21, The Seconds_Behind_Master is 2
now_time is 2018-11-08 17-18-41, The Seconds_Behind_Master is 1
now_time is 2018-11-08 17-18-56, The Seconds_Behind_Master is 6
now_time is 2018-11-08 17-19-26, The Seconds_Behind_Master is 5
now_time is 2018-11-08 17-20-21, The Seconds_Behind_Master is 3
now_time is 2018-11-08 17-20-41, The Seconds_Behind_Master is 5
now_time is 2018-11-08 17-21-51, The Seconds_Behind_Master is 7
now_time is 2018-11-08 17-22-16, The Seconds_Behind_Master is 5
now_time is 2018-11-08 17-24-31, The Seconds_Behind_Master is 5
now_time is 2018-11-08 17-26-16, The Seconds_Behind_Master is 1
now_time is 2018-11-08 17-27-01, The Seconds_Behind_Master is 5
now_time is 2018-11-08 17-27-12, The Seconds_Behind_Master is 3
now_time is 2018-11-08 17-27-37, The Seconds_Behind_Master is 6
now_time is 2018-11-08 17-27-57, The Seconds_Behind_Master is 2
now_time is 2018-11-08 17-28-07, The Seconds_Behind_Master is 1
now_time is 2018-11-08 17-28-12, The Seconds_Behind_Master is 3
now_time is 2018-11-08 17-29-02, The Seconds_Behind_Master is 1
now_time is 2018-11-08 17-29-12, The Seconds_Behind_Master is 1
now_time is 2018-11-08 17-29-32, The Seconds_Behind_Master is 6
now_time is 2018-11-08 17-30-02, The Seconds_Behind_Master is 6
now_time is 2018-11-08 17-30-17, The Seconds_Behind_Master is 6
now_time is 2018-11-08 17-30-37, The Seconds_Behind_Master is 5
now_time is 2018-11-08 17-30-47, The Seconds_Behind_Master is 7
now_time is 2018-11-08 17-30-52, The Seconds_Behind_Master is 6
now_time is 2018-11-08 17-31-12, The Seconds_Behind_Master is 1
